time,open,high,low,close,Plot,New Moon,First Moon,Waning,Full Moon,Plot,Plot,Chars,Chars,Chars,Chars,Chars,Chars
1694557800,1913.52,1913.82,1913.5,1913.53,1913.425,NaN,NaN,NaN,NaN,1914.1465799180858,1918.9970034943128,0,0,0,0,0,0
1694558700,1913.53,1913.67,1913.36,1913.54,1913.425,NaN,NaN,NaN,NaN,1914.1227924703178,1918.942704952081,0,0,0,0,0,0
1694559600,1913.55,1913.84,1913.11,1913.16,1913.4299999999998,NaN,NaN,NaN,NaN,1914.0850359028543,1918.885165599324,0,0,0,0,0,0
1694560500,1913.16,1913.41,1912.53,1913.07,1913.4299999999998,NaN,NaN,NaN,NaN,1914.0452305733306,1918.8273032550521,0,0,0,0,0,0
1694561400,1913.07,1913.35,1912.96,1913.24,1913.4299999999998,NaN,NaN,NaN,NaN,1914.0136529037882,1918.771708197788,0,0,0,0,0,0
1694562300,1913.23,1913.66,1912.96,1912.97,1912.9299999999998,NaN,NaN,NaN,NaN,1913.9727253389337,1918.7139797580091,0,0,0,0,0,0
1694563200,1912.97,1913.75,1912.86,1913.55,1912.795,NaN,NaN,NaN,NaN,1913.9561478746618,1918.662596874845,0,0,0,0,0,0
1694564100,1913.55,1913.55,1912.73,1912.94,1912.84,NaN,NaN,NaN,NaN,1913.9162989384006,1918.6056556124086,0,0,0,0,0,0
1694565000,1912.93,1913.41,1912.85,1912.98,1912.865,NaN,NaN,NaN,NaN,1913.8795813329732,1918.5496789396482,0,0,0,0,0,0
1694565900,1912.96,1913.18,1912.51,1912.63,1912.865,NaN,NaN,NaN,NaN,1913.8305781434449,1918.4907766616418,0,0,0,0,0,0
1694566800,1912.63,1913.08,1912.42,1912.85,1912.865,NaN,NaN,NaN,NaN,1913.7921240986038,1918.4346495306802,0,0,0,0,0,0
1694567700,1912.85,1913.89,1911.85,1912.19,1912.87,NaN,NaN,NaN,NaN,1913.7292957025802,1918.3725137144545,0,0,0,0,0,0
1694568600,1912.19,1912.71,1911.36,1911.78,1912.625,NaN,NaN,NaN,NaN,1913.6528527338517,1918.3069165630668,0,0,0,0,0,0
1694569500,1911.77,1912.05,1910.8,1911.5,1912.345,NaN,NaN,NaN,NaN,1913.5684271364457,1918.2391860500015,0,0,0,0,0,0
1694570400,1911.5,1911.92,1910.5,1910.85,1912.1950000000002,NaN,NaN,NaN,NaN,1913.4618221507028,1918.165661810698,0,0,0,0,0,0
1694571300,1910.84,1911.16,1909.96,1910.31,1911.9250000000002,NaN,NaN,NaN,NaN,1913.3382212820477,1918.087496021537,0,0,0,0,0,0
1694572200,1910.32,1910.44,1909.31,1909.54,1911.6,NaN,NaN,NaN,NaN,1913.1892714278497,1918.0024463098798,0,0,0,0,0,0
1694573100,1909.54,1910.27,1908.94,1909.15,1911.415,NaN,NaN,NaN,NaN,1913.0308686267576,1917.9143622669953,0,0,0,0,0,0
1694574000,1909.15,1909.42,1908.76,1909.35,1911.325,NaN,NaN,NaN,NaN,1912.886520837473,1917.8291447320003,0,0,0,0,0,0
1694574900,1909.35,1909.38,1908.23,1908.53,1911.06,NaN,NaN,NaN,NaN,1912.7156768830623,1917.7366159286967,0,0,0,0,0,0
1694575800,1908.54,1909.7,1908.54,1909.51,1911.06,NaN,NaN,NaN,NaN,1912.5899640641187,1917.6547590537843,0,0,0,0,0,0
1694576700,1909.51,1909.69,1909.13,1909.54,1911.06,NaN,NaN,NaN,NaN,1912.4703576302318,1917.5740151826024,0,0,0,0,0,0
1694577600,1909.71,1910.43,1909.51,1910.42,1911.06,NaN,NaN,NaN,NaN,1912.389951448654,1917.5028309519296,0,0,0,1,0,0
1694578500,1910.42,1911.87,1910.38,1911.63,1911.06,NaN,NaN,NaN,NaN,1912.3601494310599,1917.4443948230546,0,0,0,0,0,0
1694579400,1911.63,1911.81,1910.91,1911.31,1911.06,NaN,NaN,NaN,NaN,1912.31896710043,1917.3833560685964,0,0,0,0,0,0
1694580300,1911.31,1912.04,1911.27,1911.68,1911.06,NaN,NaN,NaN,NaN,1912.2939095670797,1917.3266062569685,0,0,0,0,0,0
1694581200,1911.68,1912.04,1910.9,1910.98,1911.06,NaN,NaN,NaN,NaN,1912.242383701704,1917.2634559459539,0,0,0,0,0,0
1694582100,1910.99,1911.26,1910.77,1910.94,1911.06,NaN,NaN,NaN,NaN,1912.191309831049,1917.2005359862926,0,0,0,0,0,0
1694583000,1910.94,1912.71,1910.3,1910.4,1911.06,NaN,NaN,NaN,NaN,1912.1210623866941,1917.1328689615534,0,0,0,0,0,0
1694583900,1910.4,1910.54,1909.34,1910.27,1911.06,NaN,NaN,NaN,NaN,1912.048471704863,1917.0645817082045,0,0,0,0,0,0
1694584800,1910.28,1910.58,1909.37,1910.14,1911.06,NaN,NaN,NaN,NaN,1911.9736296772214,1916.9956803976752,0,0,0,0,0,0
1694585700,1910.14,1910.29,1909.12,1909.41,1911.06,NaN,NaN,NaN,NaN,1911.8730951800756,1916.920200990733,0,0,0,0,0,0
1694586600,1909.42,1910.48,1908.3,1910.22,1911.06,NaN,NaN,NaN,NaN,1911.8082679181118,1916.8535323241586,0,0,0,0,0,0
1694587500,1910.21,1910.44,1909.43,1910,1911.06,NaN,NaN,NaN,NaN,1911.7373554507349,1916.7853379726744,0,0,0,0,0,0
1694588400,1910,1910.73,1909.35,1910.36,1911.06,NaN,NaN,NaN,NaN,1911.6833415114904,1916.7214042615035,0,0,0,0,0,0
1694589300,1910.36,1911.08,1909.88,1910.93,1911.06,NaN,NaN,NaN,NaN,1911.6537987071183,1916.6637783484537,0,0,0,0,0,0
1694590200,1910.94,1911.48,1910.47,1911,1911.06,NaN,NaN,NaN,NaN,1911.6281595421333,1916.6074223449864,0,0,0,0,0,0
1694591100,1911,1912.2,1910.48,1912.11,1910.47,NaN,NaN,NaN,NaN,1911.6470552463634,1916.562671873892,0,0,0,0,0,0
1694592000,1912.09,1912.34,1911.22,1911.95,1910.47,NaN,NaN,NaN,NaN,1911.6589354327805,1916.516774641316,0,0,0,0,0,0
1694592900,1911.95,1912.51,1911.51,1912.13,1910.47,NaN,NaN,NaN,NaN,1911.6774085530635,1916.4731251423975,0,0,0,0,0,0
1694593800,1912.13,1912.64,1912.07,1912.36,1910.47,NaN,NaN,NaN,NaN,1911.7041768451002,1916.4321985240651,0,0,0,0,0,0
1694594700,1912.36,1912.55,1911.85,1912.26,1910.47,NaN,NaN,NaN,NaN,1911.7259738315668,1916.3906841108903,0,0,0,0,0,0
1694595600,1912.26,1912.26,1910.81,1911.02,1910.47,NaN,NaN,NaN,NaN,1911.69828858327,1916.337244467996,0,0,0,0,0,0
1694596500,1911.02,1911.79,1910.9,1911.75,1910.47,NaN,NaN,NaN,NaN,1911.7003164819653,1916.2916002444338,0,0,0,0,0,0
1694597400,1911.74,1912.52,1911.26,1911.26,1910.47,NaN,NaN,NaN,NaN,1911.683049168947,1916.2415345703598,0,0,0,0,0,0
1694598300,1911.26,1911.9,1911.06,1911.28,1910.505,NaN,NaN,NaN,NaN,1911.6672433191843,1916.1921660671721,0,0,0,0,0,0
1694599200,1911.28,1911.58,1910.99,1911.53,1910.505,NaN,NaN,NaN,NaN,1911.661861228236,1916.145776355061,0,0,0,0,0,0
1694600100,1911.53,1911.76,1910.85,1911.52,1910.505,NaN,NaN,NaN,NaN,1911.6562980428148,1916.0997487296374,0,0,0,0,0,0
1694601000,1911.52,1911.86,1911.35,1911.44,1910.505,NaN,NaN,NaN,NaN,1911.647815766626,1916.053383070636,0,0,0,0,0,0
1694601900,1911.43,1912.64,1911.4,1912.64,1910.505,NaN,NaN,NaN,NaN,1911.6867249522486,1916.019419059983,0,0,0,0,0,0
1694602800,1912.63,1913.15,1911.6,1911.82,1910.725,NaN,NaN,NaN,NaN,1911.6919514247095,1915.9776337957046,0,0,0,0,0,0
1694603700,1911.82,1912.32,1911.44,1912.09,1910.725,NaN,NaN,NaN,NaN,1911.70756117276,1915.9389508723643,0,0,0,0,0,0
1694604600,1912.09,1913.08,1912.06,1912.39,1910.725,NaN,NaN,NaN,NaN,1911.7343234797106,1915.9036379283607,0,0,0,0,0,0
1694605500,1912.39,1912.9,1912.16,1912.35,1910.725,NaN,NaN,NaN,NaN,1911.7584676569768,1915.868278346984,0,0,0,0,0,0
1694606400,1912.35,1912.58,1910.62,1910.84,1910.725,NaN,NaN,NaN,NaN,1911.7224493174874,1915.818245726616,0,0,0,0,0,0
1694607300,1910.84,1912.72,1909.71,1911.84,1910.725,NaN,NaN,NaN,NaN,1911.7270591481742,1915.7786611920228,0,0,0,0,0,0
1694608200,1911.79,1914.02,1905.67,1910.64,1909.845,NaN,NaN,NaN,NaN,1911.6844293776576,1915.7275302348883,0,0,0,0,0,0
1694609100,1910.55,1914.53,1908.49,1912.38,1910.1,NaN,NaN,NaN,NaN,1911.7117066569651,1915.6942214763321,0,0,0,0,0,0
1694610000,1912.38,1913.77,1909.44,1909.87,1910.1,NaN,NaN,NaN,NaN,1911.6394828664959,1915.6362690238313,0,0,0,0,0,0
1694610900,1909.85,1913.94,1909.48,1913.6,1910.1,NaN,NaN,NaN,NaN,1911.7163658913391,1915.6160076405097,0,0,0,0,0,0
1694611800,1913.61,1915.8,1913.11,1914.48,1910.7350000000001,NaN,NaN,NaN,NaN,1911.8247436995218,1915.6047040818976,0,0,0,0,0,0
1694612700,1914.48,1914.68,1911.79,1913.46,1910.7350000000001,NaN,NaN,NaN,NaN,1911.8888713975798,1915.5833637427743,0,0,0,0,0,0
1694613600,1913.43,1913.88,1910.61,1911.28,1910.7350000000001,NaN,NaN,NaN,NaN,1911.8649940878709,1915.540544203045,0,0,0,0,0,0
1694614500,1911.28,1912.98,1910.38,1912.3,1910.7350000000001,NaN,NaN,NaN,NaN,1911.8820531432484,1915.5082999821193,0,0,0,0,0,0
1694615400,1912.29,1914.8,1909.83,1914.08,1910.7350000000001,NaN,NaN,NaN,NaN,1911.968247137631,1915.4940880419988,0,0,0,0,0,0
1694616300,1914.08,1914.25,1912.28,1912.76,1910.7350000000001,NaN,NaN,NaN,NaN,1911.9992962694885,1915.4668831858596,0,0,0,0,0,0
1694617200,1912.76,1913.64,1911.87,1912.5,1910.7350000000001,NaN,NaN,NaN,NaN,1912.0189317099007,1915.4373619601297,0,0,0,0,0,0
1694618100,1912.5,1913.08,1912.07,1912.66,1910.7350000000001,NaN,NaN,NaN,NaN,1912.0440716428457,1915.4097265177404,0,0,0,0,0,0
1694619000,1912.67,1912.67,1909.81,1909.82,1910.7350000000001,NaN,NaN,NaN,NaN,1911.9568531470477,1915.3541073484096,0,0,0,0,0,0
1694619900,1909.82,1910.6,1909.29,1910.49,1910.7350000000001,NaN,NaN,NaN,NaN,1911.8993294942222,1915.305708270316,0,0,0,0,0,0
1694620800,1910.49,1910.6,1909.42,1909.84,1910.7350000000001,NaN,NaN,NaN,NaN,1911.818571474841,1915.2513231133973,0,0,0,0,0,0
1694621700,1909.84,1911.43,1909.48,1911.32,1910.7350000000001,NaN,NaN,NaN,NaN,1911.7990196522983,1915.212205470478,0,0,0,0,0,0
1694622600,1911.33,1911.73,1910.15,1910.47,1910.7350000000001,NaN,NaN,NaN,NaN,1911.7469012345612,1915.1650193463936,0,0,0,0,0,0
1694623500,1910.46,1910.48,1908.96,1909.46,1910.7350000000001,NaN,NaN,NaN,NaN,1911.657218833206,1915.1082529847379,0,0,0,0,0,0
1694624400,1909.47,1909.87,1908.21,1909.76,1910.7350000000001,NaN,NaN,NaN,NaN,1911.5828180946487,1915.0550365371284,0,0,0,0,0,0
1694625300,1909.78,1910.85,1909.77,1910.24,1910.7350000000001,NaN,NaN,NaN,NaN,1911.5301585615252,1915.0071257258137,0,0,0,0,0,0
1694626200,1910.25,1911.23,1909.93,1910.71,1910.7350000000001,NaN,NaN,NaN,NaN,1911.497995480681,1914.9643682559051,0,0,0,0,0,0
1694627100,1910.71,1910.76,1909.88,1910.1,1910.7350000000001,NaN,NaN,NaN,NaN,1911.4431721284975,1914.915966581717,0,0,0,0,0,0
1694628000,1910.1,1910.41,1909.62,1909.97,1910.7350000000001,NaN,NaN,NaN,NaN,1911.385400672478,1914.866752983889,0,0,0,0,0,0
1694628900,1909.97,1910.3,1909.83,1910.26,1910.7350000000001,NaN,NaN,NaN,NaN,1911.341267312773,1914.820914645741,0,0,0,0,0,0
1694629800,1910.26,1910.3,1909.22,1909.23,1910.7350000000001,NaN,NaN,NaN,NaN,1911.2584725161937,1914.765283654241,0,0,0,0,0,0
1694630700,1909.23,1909.44,1908.9,1909.43,1910.7350000000001,NaN,NaN,NaN,NaN,1911.186767711637,1914.7121962546964,0,0,0,0,0,0
1694631600,1909.43,1909.43,1908.69,1908.69,1912.005,NaN,NaN,NaN,NaN,1911.0888552523572,1914.6522739039035,0,0,0,0,0,0
1694632500,1908.69,1909.24,1908.57,1908.79,1912.005,NaN,NaN,NaN,NaN,1910.9987040659903,1914.5939428202826,0,0,0,0,0,0
1694633400,1908.77,1909.22,1908.54,1908.94,1912.005,NaN,NaN,NaN,NaN,1910.9179705732063,1914.5376846827673,0,0,0,0,0,0
1694634300,1908.94,1908.96,1908.5,1908.89,1912.005,NaN,NaN,NaN,NaN,1910.8384423154334,1914.481488815277,0,0,0,0,0,0
1694635200,1908.9,1909.03,1908.42,1908.94,1911.505,NaN,NaN,NaN,NaN,1910.763993597181,1914.4263496230853,0,0,0,0,0,0
1694636100,1908.94,1908.97,1908.73,1908.96,1911.505,NaN,NaN,NaN,NaN,1910.693248750233,1914.3719580845473,0,0,0,0,0,0
1694637000,1908.95,1908.95,1908.33,1908.55,1911.505,NaN,NaN,NaN,NaN,1910.6091997796354,1914.3140281533576,0,0,0,0,0,0
1694637900,1908.55,1908.63,1908.2,1908.3,1911.5,NaN,NaN,NaN,NaN,1910.518642925532,1914.2541870772047,0,0,0,0,0,0
1694642400,1909,1909.9,1908.56,1909.43,1911.225,NaN,NaN,NaN,NaN,1910.4759510460995,1914.20618521574,0,0,0,0,0,0
1694643300,1909.43,1909.46,1908.89,1908.89,1910.92,NaN,NaN,NaN,NaN,1910.413756887429,1914.1532878504095,0,0,0,0,0,0
1694644200,1908.9,1909.32,1908.84,1909.17,1910.6399999999999,NaN,NaN,NaN,NaN,1910.3649821075298,1914.1037028966741,0,0,0,0,0,0
1694645100,1909.17,1909.2,1908.87,1908.92,1910.435,NaN,NaN,NaN,NaN,1910.3083161425286,1914.0521237633739,0,0,0,0,0,0
1694646000,1908.92,1909.15,1907.59,1908.92,1909.6599999999999,NaN,NaN,NaN,NaN,1910.2538723722334,1914.0010578552806,0,0,0,0,0,0
1694646900,1908.92,1909.34,1908.91,1909.27,1909.6599999999999,NaN,NaN,NaN,NaN,1910.2152891419498,1913.9539826527405,0,0,0,0,0,0
1694647800,1909.27,1909.66,1908.83,1908.95,1909.6599999999999,NaN,NaN,NaN,NaN,1910.1656699599125,1913.904191780574,0,0,0,0,0,0
1694648700,1908.97,1909.46,1908.9,1909.3,1909.6599999999999,NaN,NaN,NaN,NaN,1910.1317221183474,1913.8583789270358,0,0,0,0,0,0
1694649600,1909.3,1909.97,1909.05,1909.97,1909.4099999999999,NaN,NaN,NaN,NaN,1910.1253800744907,1913.8196885894533,0,0,0,0,0,0
1694650500,1909.97,1910.67,1909.74,1910.67,1909.4099999999999,NaN,NaN,NaN,NaN,1910.1467377186284,1913.7883484044837,0,0,0,0,0,0
1694651400,1910.67,1911.68,1910.52,1911.68,1909.635,1912.8400000000001,NaN,NaN,NaN,1910.2068656512313,1913.7673698133942,0,0,0,0,0,0
1694652300,1911.69,1912.87,1911.59,1912.7,1910.23,NaN,NaN,NaN,NaN,1910.3046356256928,1913.756749218236,0,0,0,0,0,0
1694653200,1912.7,1912.96,1912.06,1912.88,1910.275,NaN,NaN,NaN,NaN,1910.405630307038,1913.7480253454178,0,0,0,0,0,0
1694654100,1912.88,1912.95,1910.91,1911.18,1910.275,NaN,NaN,NaN,NaN,1910.4359977459778,1913.7224728544186,0,0,0,0,0,0
1694655000,1911.18,1911.97,1910.85,1911.27,1910.275,NaN,NaN,NaN,NaN,1910.468703716724,1913.6980701394493,0,0,0,0,0,0
1694655900,1911.27,1912.1,1910.7,1911.18,1910.275,NaN,NaN,NaN,NaN,1910.4965976886172,1913.6730147151761,0,0,0,0,0,0
1694656800,1911.15,1911.45,1909.71,1909.76,1910.275,NaN,NaN,NaN,NaN,1910.4677115047498,1913.6340792453734,0,0,0,0,0,0
1694657700,1909.76,1909.95,1908.95,1909.76,1910.275,NaN,NaN,NaN,NaN,1910.4399581124067,1913.5955311931807,0,0,0,0,0,0
1694658600,1909.74,1910.55,1908.94,1910.37,1910.275,NaN,NaN,NaN,NaN,1910.437214657018,1913.5634363554377,0,0,0,0,0,0
1694659500,1910.37,1910.42,1909.77,1910.05,1910.275,NaN,NaN,NaN,NaN,1910.4220297685076,1913.528476789712,0,0,0,0,0,0
1694660400,1910.04,1910.71,1909.36,1909.37,1910.275,NaN,NaN,NaN,NaN,1910.3807736991544,1913.4870989112073,0,0,0,0,0,0
1694661300,1909.37,1909.75,1908.91,1909.44,1910.275,NaN,NaN,NaN,NaN,1910.343880612913,1913.4468292702998,0,0,0,0,0,0
1694662200,1909.45,1910,1909.29,1909.9,1910.275,NaN,NaN,NaN,NaN,1910.3264735300536,1913.4115374367645,0,0,0,0,0,0
1694663100,1909.9,1910.07,1909.83,1909.87,1910.275,NaN,NaN,NaN,NaN,1910.3085726073064,1913.3762982582894,0,0,0,0,0,0
1694664000,1909.78,1909.8,1909.47,1909.54,1910.275,NaN,NaN,NaN,NaN,1910.278432505059,1913.3381261363163,0,0,0,0,1,0
1694664900,1909.54,1910.33,1909.26,1910.09,1910.275,NaN,NaN,NaN,NaN,1910.2710429950569,1913.3058064732684,0,0,0,0,0,0
1694665800,1910.09,1910.75,1909.45,1909.61,1910.275,NaN,NaN,NaN,NaN,1910.2451197403489,1913.2690322795045,0,0,0,0,0,0
1694666700,1909.63,1909.93,1909.37,1909.5,1910.275,NaN,NaN,NaN,NaN,1910.2158993583744,1913.2315294707532,0,0,0,0,0,0
1694667600,1909.5,1909.86,1909.1,1909.2,1910.275,NaN,NaN,NaN,NaN,1910.17606016785,1913.1914147496511,0,0,0,0,0,0
1694668500,1909.2,1910.33,1909.04,1910.28,1910.275,NaN,NaN,NaN,NaN,1910.180136239699,1913.1624454486596,0,0,0,0,0,0
1694669400,1910.28,1911.1,1909.92,1910.04,1910.895,NaN,NaN,NaN,NaN,1910.1746407008873,1913.1313763397177,0,0,0,0,0,0
1694670300,1910.04,1910.08,1907.81,1908.14,1910.385,NaN,NaN,NaN,NaN,1910.0948508694798,1913.0817109035015,0,0,0,0,0,0
1694671200,1908.14,1908.72,1907.51,1908.1,1910.2350000000001,NaN,NaN,NaN,NaN,1910.0166214236178,1913.03214164078,0,0,0,0,0,0
1694672100,1908.1,1908.21,1907.08,1907.62,1910.02,NaN,NaN,NaN,NaN,1909.9226362697505,1912.9782894851505,0,0,0,0,0,0
1694673000,1907.62,1908.39,1907.06,1907.35,1910.01,NaN,NaN,NaN,NaN,1909.8217485728976,1912.9222866047012,0,0,0,0,0,0
1694673900,1907.35,1907.93,1907.15,1907.38,1910.01,NaN,NaN,NaN,NaN,1909.7259937269016,1912.8671394743062,0,0,0,0,0,0
1694674800,1907.39,1907.57,1906,1906.77,1909.48,NaN,NaN,NaN,NaN,1909.610072404278,1912.8064714198356,0,0,0,0,0,0
1694675700,1906.78,1907.23,1906.39,1906.72,1909.48,NaN,NaN,NaN,NaN,1909.4967362315613,1912.7459095151605,0,0,0,0,0,0
1694676600,1906.72,1906.9,1905.54,1905.8,1909.245,NaN,NaN,NaN,NaN,1909.3517661832648,1912.6767959876465,0,0,0,0,0,0
1694677500,1905.8,1906.33,1905.26,1905.91,1908.6799999999998,NaN,NaN,NaN,NaN,1909.2167949603916,1912.6094646842869,0,0,0,0,0,0
1694678400,1905.92,1906.54,1905.6,1905.97,1908.6799999999998,NaN,NaN,NaN,NaN,1909.0894696678272,1912.5434003590701,0,0,0,0,0,0
1694679300,1905.98,1906.5,1905.59,1906.16,1908.355,NaN,NaN,NaN,NaN,1908.974588504383,1912.479883937587,0,0,0,0,0,0
1694680200,1906.15,1907.22,1905.95,1906.78,1908.1799999999998,NaN,NaN,NaN,NaN,1908.8885262100935,1912.4231686745263,0,0,0,0,0,0
1694681100,1906.78,1907.42,1906.57,1907.35,1908.1799999999998,NaN,NaN,NaN,NaN,1908.8281918489133,1912.3726893842324,0,0,0,0,0,0
1694682000,1907.35,1907.6,1907.05,1907.59,1908.1799999999998,NaN,NaN,NaN,NaN,1908.7796353058186,1912.3251004351357,0,0,0,0,0,0
1694682900,1907.59,1907.62,1906.63,1906.67,1908.1799999999998,NaN,NaN,NaN,NaN,1908.696904509512,1912.2688307790647,0,0,0,0,0,0
1694683800,1906.67,1907.1,1906.36,1906.46,1908.1799999999998,NaN,NaN,NaN,NaN,1908.609182764041,1912.2110314678303,0,0,0,0,0,0
1694684700,1906.46,1906.68,1906.15,1906.4,1908.1799999999998,NaN,NaN,NaN,NaN,1908.5225481458433,1912.153210259195,0,0,0,0,0,0
1694685600,1906.4,1907.28,1906.28,1907.18,1908.1799999999998,NaN,NaN,NaN,NaN,1908.4698991989476,1912.103725579999,0,0,0,0,0,0
1694686500,1907.2,1908.23,1906.9,1907.56,1908.1799999999998,NaN,NaN,NaN,NaN,1908.4342168774203,1912.058514380198,0,0,0,0,0,0
1694687400,1907.56,1908.24,1906.95,1908.09,1908.1799999999998,NaN,NaN,NaN,NaN,1908.420718176345,1912.0190266749223,0,0,0,0,0,0
1694688300,1908.09,1909.18,1907.82,1909.12,1908.1799999999998,NaN,NaN,NaN,NaN,1908.4481409929588,1911.990180638356,0,0,0,0,0,0
1694689200,1909.12,1909.16,1908.18,1908.21,1908.1799999999998,NaN,NaN,NaN,NaN,1908.4388021304899,1911.952566900661,0,0,0,0,0,0
1694690100,1908.21,1908.89,1907.78,1908.05,1908.1799999999998,NaN,NaN,NaN,NaN,1908.4235549881178,1911.9137353892115,0,0,0,0,0,0
1694691000,1908.06,1908.08,1907.25,1907.91,1908.1799999999998,NaN,NaN,NaN,NaN,1908.403415576819,1911.8738972261349,0,0,0,0,0,0
1694691900,1907.91,1908.07,1907.22,1907.56,1908.1799999999998,NaN,NaN,NaN,NaN,1908.3703404561595,1911.830972875626,0,0,0,0,0,0
1694692800,1907.56,1908.47,1907.2,1907.81,1907.67,NaN,NaN,NaN,NaN,1908.3483663206239,1911.7909631952716,0,0,0,0,0,0
1694693700,1907.95,1910.39,1906.68,1907.78,1907.825,NaN,NaN,NaN,NaN,1908.3260774453054,1911.7510531137266,0,0,0,0,0,0
1694694600,1907.79,1907.97,1901.23,1902.99,1905.81,NaN,NaN,NaN,NaN,1908.1168195062737,1911.6638784558786,0,0,0,0,0,0
1694695500,1903.01,1906.12,1901.89,1904.53,1905.81,NaN,NaN,NaN,NaN,1907.9761599177923,1911.592894590646,0,0,0,0,0,0
1694696400,1904.51,1907.67,1904.02,1907.25,1905.81,NaN,NaN,NaN,NaN,1907.947683058271,1911.549681709147,0,0,0,0,0,0
1694697300,1907.25,1907.61,1902.4,1902.47,1905.81,NaN,NaN,NaN,NaN,1907.7328719579466,1911.4593366175138,0,0,0,0,0,0
1694698200,1902.46,1907.11,1902.42,1905.83,1905.81,NaN,NaN,NaN,NaN,1907.6582495282232,1911.403323317837,0,0,0,0,0,0
1694699100,1905.84,1907.13,1902.03,1903.22,1905.81,NaN,NaN,NaN,NaN,1907.4842005271164,1911.321897215172,0,0,0,0,0,0
1694700000,1903.18,1903.24,1901.06,1901.96,1905.725,NaN,NaN,NaN,NaN,1907.2675652123276,1911.2287440090508,0,0,0,0,0,0
1694700900,1901.95,1905.83,1901.19,1905.78,1905.725,NaN,NaN,NaN,NaN,1907.209229321648,1911.1745276507518,0,0,0,0,0,0
1694701800,1905.79,1907.88,1905.23,1906.98,1905.725,NaN,NaN,NaN,NaN,1907.2002399364853,1911.132791057212,0,0,0,0,0,0
1694702700,1906.99,1910.53,1906.78,1908.54,1905.795,NaN,NaN,NaN,NaN,1907.2527795468193,1911.1069921412197,0,0,0,0,0,0
1694703600,1908.54,1911.45,1908.39,1911.22,1906.255,NaN,NaN,NaN,NaN,1907.408356819493,1911.108116597526,0,0,0,0,0,0
1694704500,1911.2,1911.36,1908.36,1908.57,1906.255,NaN,NaN,NaN,NaN,1907.4539114540228,1911.0828617060083,0,0,0,0,0,0
1694705400,1908.55,1909.25,1905.85,1906.38,1906.255,NaN,NaN,NaN,NaN,1907.4117972793551,1911.0360670621674,0,0,0,0,0,0
1694706300,1906.38,1908.06,1906.19,1908.04,1906.255,NaN,NaN,NaN,NaN,1907.4364326801647,1911.0062554496085,0,0,0,0,0,0
1694707200,1908.04,1910.95,1908.03,1910.8,1906.255,NaN,NaN,NaN,NaN,1907.5683372809426,1911.0042031565777,0,0,0,0,0,0
1694708100,1910.8,1911.95,1910.38,1910.66,1906.505,NaN,NaN,NaN,NaN,1907.6895789561997,1911.000778249547,0,0,0,0,0,0
1694709000,1910.67,1912.14,1910.43,1911.65,1906.6,NaN,NaN,NaN,NaN,1907.8448895853685,1911.007238167462,0,0,0,0,0,0
1694709900,1911.63,1911.74,1909.96,1910.3,1906.6,NaN,NaN,NaN,NaN,1907.941168425158,1911.000200971766,0,0,0,0,0,0
1694710800,1910.3,1911.1,1909.51,1910.47,1906.6,NaN,NaN,NaN,NaN,1908.040338290838,1910.994925340206,0,0,0,0,0,0
1694711700,1910.44,1911.37,1910.22,1911.3,1906.6,NaN,NaN,NaN,NaN,1908.1681681617856,1910.99796090896,0,0,0,0,0,0
1694712600,1911.31,1911.51,1909.35,1909.63,1906.6,NaN,NaN,NaN,NaN,1908.2254949005392,1910.984349357627,0,0,0,0,0,0
1694713500,1909.63,1909.68,1908.46,1908.79,1906.6,NaN,NaN,NaN,NaN,1908.24763235542,1910.9625150356605,0,0,0,0,0,0
1694714400,1908.8,1909.54,1908.4,1909.41,1906.6,NaN,NaN,NaN,NaN,1908.2932154003054,1910.947067124858,0,0,0,0,0,0
1694715300,1909.41,1909.57,1908.61,1909.25,1906.6,NaN,NaN,NaN,NaN,1908.3307363649992,1910.9301808848097,0,0,0,0,0,0
1694716200,1909.23,1909.43,1909.01,1909.4,1906.6,NaN,NaN,NaN,NaN,1908.3726682722543,1910.9149552043639,0,0,0,0,0,0
1694717100,1909.4,1909.42,1908.16,1908.34,1906.6,NaN,NaN,NaN,NaN,1908.3713871635384,1910.8893337595443,0,0,0,0,0,0
1694718000,1908.34,1908.99,1908.33,1908.86,1906.6,NaN,NaN,NaN,NaN,1908.3905484512427,1910.8691413838276,0,0,0,0,0,0
1694718900,1908.86,1909.48,1908.77,1909.36,1906.6,NaN,NaN,NaN,NaN,1908.428566159037,1910.8541250516503,0,0,0,0,0,0
1694719800,1909.36,1909.46,1908.93,1908.95,1906.6,NaN,NaN,NaN,NaN,1908.4490145449572,1910.8351785337234,0,0,0,0,0,0
1694720700,1908.95,1909.55,1908.41,1909.5,1906.6,NaN,NaN,NaN,NaN,1908.4902296608414,1910.821893175179,0,0,0,0,0,0
1694721600,1909.48,1909.93,1909.26,1909.93,1906.6,NaN,NaN,NaN,NaN,1908.5466912427692,1910.813018616222,0,0,0,0,0,0
1694722500,1909.93,1910.59,1909.84,1910.03,1906.6,NaN,NaN,NaN,NaN,1908.604860213641,1910.80522738621,0,0,0,0,0,0
1694723400,1910.03,1910.73,1910.01,1910.32,1906.665,NaN,NaN,NaN,NaN,1908.6721205974197,1910.800399253014,0,0,0,0,0,0
